"building","geometryTitle","constructionTimeStart","municipalicy"
"http://kulturnav.org/6197a83f-92b4-4b61-b771-237b071b55f2","Sirishov","1760","Stockholm"
"http://kulturnav.org/51228475-7787-41f2-9e09-aedc46224b73","Sjumilaskolan","1962","Göteborg"
"http://kulturnav.org/933f037f-c9a1-4456-bd0b-4e2c0a5b6347","Sjöfartsmuseet Akvariet","1933","Göteborg"
"http://kulturnav.org/1bd20c0a-c6b4-41c2-9976-43024eba667a","Sjöhistoriska museet","1931","Stockholm"
"http://kulturnav.org/11ac98f4-9f17-4cb4-b4e8-1a53753a3c9d","Sjökalven 25, Kontorsbyggnad","1959","Stockholm"
"http://kulturnav.org/35402bfc-55e7-48ba-8ce3-00e0f3f34a0f","Sjömansinstitutets hus","1911","Stockholm"
"http://kulturnav.org/5556781a-37c1-405c-93c2-58e59aa0f6ba","Sjöskumspipan 4, Flerbostadshus - sick-sack-huset","1949","Stockholm"
"http://kulturnav.org/0d37acbc-6bdd-45c5-80c6-92f35007c802","Sjöstadskapellet, Hammarby Sjöstad","2002","Stockholm"
"http://kulturnav.org/5bb8d056-2dcc-417b-963e-6835a0c126c8","Skagershults kyrka","1896","Laxå"
"http://kulturnav.org/2918852f-aad5-4793-8122-1bb6b2e2f0d1","Skara domkyrka","1125","Skara"
"http://kulturnav.org/b84eef6d-debb-46c8-8aab-242ad2c4746a","Skarpnäcks gamla skola","1929","Stockholm"
"http://kulturnav.org/277480e4-b4cc-4e99-b7f2-7f56969fb3ff","Skarpnäcks tunnelbanestation","1994","Stockholm"
"http://kulturnav.org/7a8ef75e-a0c0-47be-9351-b2232bf7cce8","Skatan 1, Flerbostadshus","1912","Stockholm"
"http://kulturnav.org/0f771c63-c13b-46d4-870f-d7de9f17ec71","Skatan 11, Flerbostadshus","1915","Stockholm"
"http://kulturnav.org/9fe00864-18ac-4dd1-b9e5-2ff43599e57d","Skatan 13, Flerbostadshus","1915","Stockholm"
"http://kulturnav.org/ceeac954-a45d-48bc-86e0-83b02a4b53e9","Skavböke kapell","1925","Halmstad"
"http://kulturnav.org/26586c4f-8537-48f1-9aa0-6645f7806ec6","Skellefteå landsförsamlings kyrka","1795","Skellefteå"
"http://kulturnav.org/5e7f495a-076a-4fee-acb0-8ed063cbede8","Skeppsbron 18, Bank AB Stockholm - Övre Norrland","1909","Stockholm"
"http://kulturnav.org/2107fa24-c4be-4ec0-aa98-42d82b9d1c68","Skeppsbron 44, Restaurang Zum Franciskaner","1909","Stockholm"
"http://kulturnav.org/3dd3b5d9-1176-476a-8919-b4161a2ea412","Skeppsbron 8, Mälarprovinsernas Enskilda Bank","1900","Stockholm"
"http://kulturnav.org/14282254-122e-406f-8d39-7f3042a14b1b","Skeppsholmskyrkan","1824","Stockholm"
"http://kulturnav.org/b6a90cf8-c02f-4df0-8da7-e977a7f9ef7b","Skillingaryds kyrka","1941","Vaggeryd"
"http://kulturnav.org/6f100477-4a9a-40dc-94d4-4bda5b0a56f3","Skillinge kapell","1946","Simrishamn"
"http://kulturnav.org/2df87137-f708-41ed-bbcd-80290f26e66e","Skoghalls kyrka","1957","Hammarö"
"http://kulturnav.org/472084b4-4522-440b-ad44-c9f4cc0a4385","Skogshöjdens kyrka","1990","Trollhättan"
"http://kulturnav.org/a0491a15-6bac-46a4-8d79-b4e8363346d9","Skogskapellet","1918","Stockholm"
"http://kulturnav.org/5bcbc0e6-c72f-4fd5-9445-17b619b6f971","Skogskyrkan","1967","Alvesta"
"http://kulturnav.org/115f4ff8-874e-4b17-aa05-02682a1e1072","Skoklosters slott","1654","Håbo"
"http://kulturnav.org/aeb9cfb2-d67a-4e65-8008-4d6bf53a5b44","Skolgatan 4, Flerbostadshus","1905","Lund"
"http://kulturnav.org/593cd184-ef18-4651-b750-3c9b88e33161","Skolgatan 6, Flerbostadshus","1906","Lund"
"http://kulturnav.org/f4c6706b-31a1-4c66-88ae-fce0ab701935","Skomakaregatan 12, Flerbostadshus","1904","Lund"
"http://kulturnav.org/8465100e-95af-404e-a0d2-dbb41144504a","Skravelberget mindre 12, Kontors- och bostadshus (f. d. försäkringsbolaget Fylgia)","1893","Stockholm"
"http://kulturnav.org/c4198adf-dba1-4f4f-84a1-e90cb153f360","Skravelberget mindre 9 (hus nr 1), Kontors- och bankhus","1885","Stockholm"
"http://kulturnav.org/b6b5a610-7a41-4862-8fd0-89ee9f6892d9","Skravelberget större 1, Flerbostadshus","1907","Stockholm"
"http://kulturnav.org/2adf4455-07c2-4185-a1b2-7c7a45cc9a3c","Skravelberget större 11, Flerbostadshus","1912","Stockholm"
"http://kulturnav.org/3927fc07-0cf2-4fd9-9c4a-83c2f10e8508","Skuru skola","1910","Nacka"
"http://kulturnav.org/ec05f014-4cce-4a22-961a-92d733b90b80","Skytteholm","1918","Ekerö"
"http://kulturnav.org/9ea772aa-992a-480d-ac3a-6da6a495f968","Skäggetorps kyrka","1975","Linköping"
"http://kulturnav.org/2a668880-01d7-4753-b0cd-bc0ad94391eb","Skärhamns kyrka","1932","Tjörn"
"http://kulturnav.org/79c74831-0b24-4bc5-91c3-690975672431","Skärholmens kyrka","1976","Stockholm"
"http://kulturnav.org/6886bc06-bdc9-44a9-948c-fda358343376","Skärstads kyrka","1817","Jönköping"
"http://kulturnav.org/ee6f5255-3b1e-4749-a07f-d4243cbff493","Sköndalsskolan","1952","Stockholm"
"http://kulturnav.org/da72cca9-d9d5-492b-b6b2-cc56362a61e1","Skönstaholmsskolan","1955","Stockholm"
"http://kulturnav.org/22d4f962-e12e-49f7-b8ce-494621ee55a0","Skövde stadshus","1991","Skövde"
"http://kulturnav.org/a0094061-4703-4c54-b911-4d1b853b4aec","Skålleruds kyrka","1676","Mellerud"
"http://kulturnav.org/381ecadc-d665-4693-9fe9-a70130db3961","Skånela kyrka","1160","Sigtuna"
"http://kulturnav.org/d3656703-7cf5-42e8-9d3f-1ae0a741520e","Slite kyrka","1959","Gotland"
"http://kulturnav.org/56c5b17f-5a06-43ef-8577-2012c4ee9697","Slottsmöllan","1851","Malmö"
"http://kulturnav.org/e74641ba-be13-4cf8-be8e-8087011bb05b","Slottsskogsvallen","1914","Göteborg"
"http://kulturnav.org/9286856b-cf8a-45ac-b0ec-ee9f92ec1327","Smedbyskolan","1964","Norrköping"
"http://kulturnav.org/7e3f5283-ad43-4a75-acdf-34a878e29b0a","Smålands museum","1994","Växjö"
"http://kulturnav.org/d412a2a8-5126-47c3-920c-7574ce5e4450","Smålandsgården, Sexvåningshus","1951","Lund"
"http://kulturnav.org/0e870a53-b0b7-49e8-ba2f-b6be6cd69709","Sofia kyrka","1902","Stockholm"
"http://kulturnav.org/a2e88a80-9d1a-4a4d-9f52-e0015f016d16","Sofia skola","1906","Stockholm"
"http://kulturnav.org/b91adbf1-2e56-4337-a2e0-c1d4011ab546","Solhemmet, Sophiahemmet","1905","Stockholm"
"http://kulturnav.org/52550a10-c064-4736-b58e-d27fa24a492b","Sollentuna centrum","1974","Sollentuna"
"http://kulturnav.org/eaa20b03-8021-497f-ab7a-a068d18fae2c","Sollentunavallen","1945","Sollentuna"
"http://kulturnav.org/d8817d30-22f4-41ee-a5ea-d58984141ee6","Sollidenscenen","1938","Stockholm"
"http://kulturnav.org/cbdedb2f-d29f-438e-8a85-692691819901","Solna brandstation","1957","Solna"
"http://kulturnav.org/1766b1ed-e61b-4dc6-b3b3-17d0e46a7557","Solna kyrka","1150","Solna"
"http://kulturnav.org/7b5a0eb6-b101-402d-bfb4-9c1fa6bba6ac","Solna stadsbibliotek","1963","Solna"
"http://kulturnav.org/1c431975-dcfa-440b-80ee-3a1a9b66058b","Spannarboda kyrka","1923","Lindesberg"
"http://kulturnav.org/84909b86-a33b-4868-8290-ed1b281d6af7","Sportpalatset, Flerbostadshus- kontor","1927","Stockholm"
"http://kulturnav.org/abdf5f85-8eb7-4f99-b1be-d6eff13b7f8e","Språk- och litteraturcentrum, Lunds universitet","2004","Lund"
"http://kulturnav.org/53028b6a-5e0b-4bec-9ed1-d8a280f7c3ea","Spånga kyrka","1140","Stockholm"
"http://kulturnav.org/22b6925d-c1e2-4310-93b6-0fbeeac05f66","Stadsbiblioteket i Lund","1960","Lund"
"http://kulturnav.org/96daae1a-1e8a-4ffc-b895-63c0df91e262","Stadshallen","1961","Lund"
"http://kulturnav.org/b940fcb5-cccd-4579-b8d7-fd43d37e59e0","Stadshuset, Nyköping","1967","Nyköping"
"http://kulturnav.org/1b8da54b-d4ff-4544-9654-54b6e9f92953","Stadsparksbadet","1985","Borås"
"http://kulturnav.org/76e9030c-243a-4d98-9235-abff43bef2ae","Stallmästaren 16, Flerbostadshus (numera ambassad)","1904","Stockholm"
"http://kulturnav.org/2fe42a58-0bab-4cac-b348-3092ee3790ed","Stallmästaren 4, Flerbostadshus","1904","Stockholm"
"http://kulturnav.org/6fa687d4-16e5-4739-a729-a8307e808421","Statens centrum för arkitektur och design","1996","Stockholm"
"http://kulturnav.org/03b3a2f0-78a3-4a62-9357-148200e90508","Stenbockska palatset","1640","Stockholm"
"http://kulturnav.org/25c88771-f9ec-4308-b741-260a36fb2013","Stengårdshults kyrka","1910","Gislaved"
"http://kulturnav.org/c8968a3e-19ab-4cc9-982c-0b1089818013","Stensjökyrkan","1973","Mölndal"
"http://kulturnav.org/22a13d77-ad42-4be5-9af8-0d195dd25598","Stentägtskolan","1962","Söderhamn"
"http://kulturnav.org/0f858d42-0156-4faf-888d-93af97378ac1","Stockholms borgarskola","1930","Stockholm"
"http://kulturnav.org/07dfb554-65b8-4405-80de-301bb1af977d","Stockholms slott","1690","Stockholm"
"http://kulturnav.org/f7470993-acde-4f75-95b2-9434bd40083d","Stockholms stadsbibliotek","1920","Stockholm"
"http://kulturnav.org/a9ad9c18-881f-494f-9aca-f3b9abc1bc7b","Stockholms östra station","1931","Stockholm"
"http://kulturnav.org/1af393b2-a9a2-421c-a41a-7e97b4f5c9dc","Stocksunds stationshus","1904","Danderyd"
"http://kulturnav.org/662d4553-435f-40f8-944a-64319e1e0ec1","Stocksunds vattentorn","1910","Danderyd"
"http://kulturnav.org/1253bb61-da2d-4c0d-ba17-5ed4d9656752","Stora Frösunda","1785","Solna"
"http://kulturnav.org/957396a5-d20e-4c77-89da-9b6e4b4a705a","Stora Gråbrödersgatan 12, Flerbostadshus","1908","Lund"
"http://kulturnav.org/cfa3f379-992a-472a-a619-eb246eaaf500","Stora Nygatan 17 ½","1856","Göteborg"
"http://kulturnav.org/abb74c57-9d73-444f-a376-1c3372ba04cd","Stora Skuggan","1792","Stockholm"
"http://kulturnav.org/21b9f167-cb20-4a55-95bd-33603e3152c9","Stora Sköndals kyrka","1927","Stockholm"
"http://kulturnav.org/7f1a4609-abab-41e2-99bb-a873b9c86fb0","Stora synagogan i Stockholm","1862","Stockholm"
"http://kulturnav.org/408d97ef-4150-4d66-88aa-8152c770ab40","Stora Södergatan 17, Affärs- och flerbostadshus och biograf","1938","Lund"
"http://kulturnav.org/ed33e1e3-b9d7-42dd-904d-a7b624b8925d","Storebro kyrka","1969","Vimmerby"
"http://kulturnav.org/d0fab995-45cf-4e48-b95c-293c0bc56493","Storfors kyrka","1959","Storfors"
"http://kulturnav.org/3a0fbf7c-28d6-4bff-854c-c95cc1002df1","Storsjöbadet","1985","Östersund"
"http://kulturnav.org/e9d196bc-f952-4700-8240-384474cf2094","Storsjöteatern","1977","Östersund"
"http://kulturnav.org/92d4bade-0616-4a67-86af-2eaf4e4bc2c8","Storvreta kapell","1979","Uppsala"
"http://kulturnav.org/cc7ad409-d3ab-44e4-9e4c-9c0a16d2770d","Storängens Samskola","1912","Nacka"
"http://kulturnav.org/a0aec68e-3993-4668-a6e5-12442a4de2e4","Storängens station","1904","Nacka"
"http://kulturnav.org/3389e07b-b5c0-474e-bc45-5a3015876232","Strand Hotel","1911","Stockholm"
"http://kulturnav.org/77d8d88c-c3d8-4a48-912b-c949cd7048dd","Strykjärnet","1916","Norrköping"
"http://kulturnav.org/aa0e7498-c998-4fc7-8070-890a1ae41cc6","Strängnäs domkyrka","1250","Strängnäs"
"http://kulturnav.org/d456f4c1-17a2-4e3c-aaf8-d72d3c285965","Sturebadet","1883","Stockholm"
"http://kulturnav.org/b744bff4-b72d-4974-894c-4e87f16c4fc4","Sturebyskolan","1950","Stockholm"
"http://kulturnav.org/afb6f2a4-d5b6-4ff2-89ea-e5ea9bda4fa4","Sturehof","1995","Stockholm"
"http://kulturnav.org/1cf035e3-80c4-4f0a-aa86-c1354594ae22","Sturepalatset","1925","Stockholm"
"http://kulturnav.org/727e5219-58e2-400d-8e87-e13138a71847","Städet 6B, Tvåvåningshus","1935","Lund"
"http://kulturnav.org/78175c79-43c9-4411-bde5-aa4abf4c3cd5","Stäketskolan","1916","Järfälla"
"http://kulturnav.org/4ca38f67-d4db-4456-b19f-8c923d759ea5","Ståhlboms kvarn (silobyggnad)","1924","Norrköping"
"http://kulturnav.org/5d8f483c-b07b-4675-9a47-0da6c08da0df","Sundbyskolan","1954","Stockholm"
"http://kulturnav.org/db440d57-3897-4b3f-9e33-d6a2c9af994c","Sundstorget","2002","Helsingborg"
"http://kulturnav.org/0134c86c-9556-4087-9844-e85e1fc88d47","Sundsvalls centralstation","1926","Sundsvall"
"http://kulturnav.org/bf9866e4-7a7e-4e8b-a0d9-ac59f771e78a","Sundsvalls sporthall","1961","Sundsvall"
"http://kulturnav.org/373b1311-577a-47de-a28e-b468dbb753a1","Sunnersta kyrka","1967","Uppsala"
"http://kulturnav.org/ae08314c-878d-4fb5-8b8d-e3be1698a0da","Suntaks gamla kyrka","1138","Tidaholm"
"http://kulturnav.org/3cca7e8e-3d41-4f3e-af73-4e1883da08fa","Svampen","1955","Örebro"
"http://kulturnav.org/54cfc979-3c63-42f2-ae07-550d2c85e77d","Svartbrödersgatan 3","1916","Lund"
"http://kulturnav.org/4dbf2a3a-3765-470f-b72b-65a7c504a088","Svartsjö slott","1734","Stockholm"
"http://kulturnav.org/be69a1cb-cb02-4dc4-8a08-eca18ae0d31d","Sveasalen","1899","Stockholm"
"http://kulturnav.org/37d23b7b-41f7-484d-a2fe-b6b3274e482d","Svenska Philips-huset","1930","Stockholm"
"http://kulturnav.org/72cbf4e9-5355-4cf1-bd93-24dc0b52881b","Sverkerskolan","1905","Uppsala"
"http://kulturnav.org/088bf60c-a387-4306-8635-8d876e887553","Svindersvik","1700","Nacka"
"http://kulturnav.org/b1d2e48b-2aa0-4357-9ce4-0ae2750665e2","Säby kyrka","1974","Salem"
"http://kulturnav.org/5ee41256-89e6-48b2-8e3a-18bc17455ee0","Säffle kyrka","1965","Säffle"
"http://kulturnav.org/2e7a7d64-af06-4c2e-84f2-37d5a5f0d436","Sälens fjällkyrka","1969","Malung-Sälen"
"http://kulturnav.org/93c5cbc7-2aca-4e95-b2f0-9f5b4fcba2b4","Särö kyrka","1900","Kungsbacka"
"http://kulturnav.org/a176de88-82f8-4c1a-b2f0-03dcfc31ceb6","Sätra kyrka","1966","Stockholm"
"http://kulturnav.org/97b0e8c8-23ae-47bf-a2e0-0b2507f9affd","Sävedalens kyrka","1959","Partille"
"http://kulturnav.org/5239ae6f-060d-4419-81b3-ef863b3bb89b","Söderby sjukhus","1905","Botkyrka"
"http://kulturnav.org/02f03e18-3ff7-4387-840c-cdce3ea02cce","Södergårdsskolan","1911","Jönköping"
"http://kulturnav.org/dd9a1c65-dad3-43ae-a15f-3f5040fa52d0","Söderledskyrkan","1958","Stockholm"
"http://kulturnav.org/ec4bcaab-4b6d-4c8a-99a6-b5c3db1d3ebb","Södertuna","1903","Gnesta"
"http://kulturnav.org/610e71df-067b-4956-97b1-b1510277b396","Södertörns högskola","1999","Stockholm"
"http://kulturnav.org/57bc73ab-6737-4622-8cf1-1a86e8d81bec","Södertörns högskolebibliotek","2002","Huddinge"
"http://kulturnav.org/5d5679dd-169d-4234-a9e3-f66b3a7e8a51","Södra Teatern","1857","Stockholm"
"http://kulturnav.org/f1240582-6576-44ab-93c4-8e48f161514f","Södra Ängby skola","1946","Stockholm"
"http://kulturnav.org/bc8c1f02-ce69-41b8-880c-73868658bf41","Sågmyra kyrka","1970","Falun"
"http://kulturnav.org/7757b044-01c3-4022-9394-11e17d84cef6","Sånglärkan 1, Kontorsbyggnad","1910","Stockholm"
"http://kulturnav.org/dc14df5e-531e-4ae5-a545-ce8cafec3219","Sånglärkan 10, Kontorsbyggnad","1909","Stockholm"
"http://kulturnav.org/e2c2d6d8-9c86-4a3e-9dae-2164518e471a","Sånglärkan 11, Konsulat","1911","Stockholm"
"http://kulturnav.org/598df908-116f-48e7-bf9a-7bbc8581a0aa","Sånglärkan 4, Flerbostadshus","1912","Stockholm"
"http://kulturnav.org/5068bd16-8cc5-4953-b3bc-368cc5195d9d","Sånglärkan 5, Kontorsbyggnad","1909","Stockholm"
"http://kulturnav.org/c2afccce-f99c-426f-9805-f36b50d623be","Sånglärkan 7, Flerbostadshus- kontor","1911","Stockholm"
"http://kulturnav.org/4c358815-6246-4baf-805d-25983040f860","Sånglärkan 8, Kontorsbyggnad","1912","Stockholm"
"http://kulturnav.org/0c25ce19-75d8-4fb0-994d-2637748cc5e5","Sånglärkan 9, Japans ambassad","1909","Stockholm"
"http://kulturnav.org/996d666c-8121-478a-bb6c-b89c06f86856","Tallbackaskolan","1966","Solna"
"http://kulturnav.org/494f904d-e65e-4cf4-905e-cc565ca5676a","Tallkrogens skola","1955","Stockholm"
"http://kulturnav.org/78f95665-f37b-4693-92e5-ad76f86a94ef","Tannefors kyrka","1964","Linköping"
"http://kulturnav.org/ca07ed6a-aa0c-4bec-af57-b5b6bd44c6a6","Tegelslagaren 12, Flerbostadshus","1936","Stockholm"
"http://kulturnav.org/77b5f772-4ce9-4dff-8061-a975ae1861a4","Tegnérlunden 5, Carlssons högstadieskola / enskilda gymnasiet","1906","Stockholm"
"http://kulturnav.org/4d19626f-bc70-4f28-a1ff-06da4d46ba20","Teleborgs kyrka","1974","Växjö"
"http://kulturnav.org/2b34e33a-9dc7-4846-a4af-524f71b60e2c","Telefontornet","1880","Stockholm"
"http://kulturnav.org/72f89d13-2b51-4b21-ab38-719bcaa52eda","Televerkets förvaltningsbyggnader","1958","Stockholm"
"http://kulturnav.org/9702e595-80cf-4cf6-9eb0-286384c02ad7","Terrasstrapporna","1901","Helsingborg"
"http://kulturnav.org/239e3fc4-795b-451c-b427-912030e1bf28","Tessinska palatset","1692","Stockholm"
"http://kulturnav.org/cb84d029-ceeb-4380-9c4c-4f72acb774f0","Thielska galleriet","1905","Stockholm"
"http://kulturnav.org/937ba968-773d-42a3-a430-516a14c369d8","Thomander 18, Trevåningshus","1913","Lund"
"http://kulturnav.org/1ad23b66-e225-42e1-b01e-5e4a36af4574","Tibble kyrka","1961","Täby"
"http://kulturnav.org/6cca8a6a-d4da-4c07-8d7d-30a661bfda14","Tinnerbäcksbadet","1938","Linköping"
"http://kulturnav.org/53c896b7-e89e-4594-970e-96a20d3738ad","Tivolipaviljongen","1800","Solna"
"http://kulturnav.org/2724e751-e75f-4f5b-ac2d-51f3b9023bff","Tjolöholms slott","1897","Kungsbacka"
"http://kulturnav.org/48f949e1-4560-4002-b82b-b269411d64ce","Tjurkö kyrka","1929","Karlskrona"
"http://kulturnav.org/c3487070-beba-4108-865b-05f8a60440c2","Tofslärkan 1, Konsulat","1911","Stockholm"
"http://kulturnav.org/43d6ec48-c506-4b89-8b2e-a5ae01aa2c93","Tofslärkan 10, Republiken Botswanas ambassad","1909","Stockholm"
"http://kulturnav.org/77cf8b27-4e55-499a-a425-564293c1dc39","Tofslärkan 11, Enbostadshus","1910","Stockholm"
"http://kulturnav.org/a54a47fa-f79b-4efd-afbf-2c83aefd23f1","Tofslärkan 12, Kontorshus","1909","Stockholm"
"http://kulturnav.org/a4b34dcf-eb62-472e-b39a-ba9139deb456","Tofslärkan 13, Kontorsbyggnad","1909","Stockholm"
"http://kulturnav.org/08236706-4938-4a49-855e-30b437c7829e","Tofslärkan 14, Ambassad","1910","Stockholm"
"http://kulturnav.org/d09380af-1796-41c1-8917-b71433c8e10f","Tofslärkan 2, Flerbostadshus","1912","Stockholm"
"http://kulturnav.org/666ea398-537a-4a41-ba95-e3a2eff5768c","Tofslärkan 3, Enbostadshus","1912","Stockholm"
"http://kulturnav.org/60adabc3-365f-4f35-8f23-c9837e7c692c","Tofslärkan 4, Kontorsbyggnad","1912","Stockholm"
"http://kulturnav.org/be8a0709-dccf-441f-a87d-a4587ee7004f","Tofslärkan 5, Flerbostadshus","1912","Stockholm"
"http://kulturnav.org/83672ed1-d9d7-49fb-b64e-90c71c436d4d","Tofslärkan 6, Kontorsbyggnad","1912","Stockholm"
"http://kulturnav.org/1509a021-62be-4425-895a-5ead9da35c14","Tofslärkan 7, Kontorshus","1909","Stockholm"
"http://kulturnav.org/32b8c933-f1b8-4b6b-bdcb-65a2e3bfadb7","Tofslärkan 8, Bostads- och kontorshus","1909","Stockholm"
"http://kulturnav.org/58179ecf-b7b8-4194-86b4-b507d52ab6c8","Tofslärkan 9, Bostads- och kontorshus","1909","Stockholm"
"http://kulturnav.org/221a2782-3d89-4d32-9914-7f63230a6639","Toleredskyrkan","1961","Göteborg"
"http://kulturnav.org/78216fd3-1973-4add-8b1a-96848ba82456","Toltorpskyrkan","1929","Mölndal"
"http://kulturnav.org/240852d1-e37b-4dbe-a872-c3b35b15dc6c","Tomegapsgården","1950","Lund"
"http://kulturnav.org/5d7a7241-ee23-45b0-96b4-e5315d9724c4","Tomteboda postterminal","1981","Solna"
"http://kulturnav.org/d7804aa8-ca65-480c-a0b0-3ea04e088cb5","Torpaskolan","1948","Göteborg"
"http://kulturnav.org/88d5e958-3e69-4605-aff6-a408003a6cfe","Torshälla kyrka","1100","Eskilstuna"
"http://kulturnav.org/565daa75-c881-45db-ab49-4de1ea2ea763","Torslanda flygplats","1923","Göteborg"
"http://kulturnav.org/39c38bc2-4fe4-4bc5-a602-472a360654de","Torsviks skola","1930","Lidingö"
"http://kulturnav.org/8b29c899-5f0a-40df-a914-de63b8225e12","Trafikplats Haga norra","1991","Solna"
"http://kulturnav.org/d99e0d30-325f-4c53-a3fc-263d6f9d2356","Tranebergsbron","1933","Stockholm"
"http://kulturnav.org/6b6119fe-d7ac-4273-a92e-930723a252a2","Tranås kyrka","1928","Tranås"
"http://kulturnav.org/68835e40-cb8b-45cc-9ba8-27fabdbe215b","Tranås stadshus","1951","Tranås"
"http://kulturnav.org/b0595c1d-c684-4b8b-a4f4-4d80810d4771","Trefaldighetskyrkan","1893","Stockholm"
"http://kulturnav.org/1d8dbce2-2976-48be-a7eb-e18f86709a6e","Trelleborgs badhus","1938","Trelleborg"
"http://kulturnav.org/aa2ba230-afd5-4adb-b29c-f1ee94d4e2e1","Trelleborgs gamla vattentorn","1912","Trelleborg"
"http://kulturnav.org/cb4ebfd1-e35c-43ec-9b40-3f5f00b4e6ae","Triangelskolan","1960","Kiruna"
"http://kulturnav.org/78a5cc12-0e82-4530-92d9-108b1631c9ac","Trotzgården","1901","Hedemora"
"http://kulturnav.org/3b0a9c38-18ba-4481-8dba-6e5f953bd4e1","Trozellisjukhuset","1913","Norrköping"
"http://kulturnav.org/bdd01d45-2db2-4113-9286-462fba352e6b","Trumslagaren 11, Flerbostadshus","1920","Stockholm"
"http://kulturnav.org/c67c78ee-f62c-415e-aa25-ed523c86f35d","Trädlärkan 10, Flerbostadshus- kontor","1909","Stockholm"
"http://kulturnav.org/53a37c19-9a9b-4bf4-9170-40fc9c80a5b1","Trädlärkan 2, Kontorsbyggnad","1909","Stockholm"
"http://kulturnav.org/1b7ff5c8-a1e7-4207-b088-527f2e305b6f","Trädlärkan 3, Jugoslaviens ambassad","1909","Stockholm"
"http://kulturnav.org/321482bb-afe0-4ea2-a8d8-d650758a87ef","Trädlärkan 4, Nigerias ambassad","1909","Stockholm"
"http://kulturnav.org/c3b910f9-9705-4f59-86cc-add732fb0ab1","Trädlärkan 5, Österrikes ambassad","1910","Stockholm"
"http://kulturnav.org/beb85181-c74f-4ac1-938b-99fc6bb3566c","Trädlärkan 6, Kontorsbyggnad","1909","Stockholm"
"http://kulturnav.org/c7500c35-cdd7-4c9b-9d2f-2b56a6a2ed6d","Trädlärkan 7, Kontorsbyggnad","1910","Stockholm"
"http://kulturnav.org/e4046b51-19c6-4303-8e6f-11800be52467","Trädlärkan 8, Ambassad","1909","Stockholm"
"http://kulturnav.org/42a3e4a1-fdb2-4eb3-910a-f1dbfe456bbc","Trädlärkan 9, Kontorsbyggnad","1909","Stockholm"
"http://kulturnav.org/f5741251-dfb8-4bc6-a395-a5089c113f96","Träslövsläge kyrka","1927","Varberg"
"http://kulturnav.org/438fa1e5-02e5-4e2e-941e-38fc66566459","Trönö gamla kyrka","1100","Söderhamn"
"http://kulturnav.org/54402da0-bb61-4028-b55b-8e996ba52439","Tulestationen","1901","Stockholm"
"http://kulturnav.org/137d188e-12d2-4db3-b71b-9b557c204424","Tullinge kyrka","1958","Botkyrka"
"http://kulturnav.org/6d688a17-b24e-4d7d-9278-a10dee93fcb1","Tullmagasinet","1901","Umeå"
"http://kulturnav.org/295e85a5-c6a8-4e0c-8c5c-a154e6fafcf8","Tumba kyrka","1973","Botkyrka"
"http://kulturnav.org/32ef8566-6e76-400a-9929-b07c2ee0cb49","Tungelsta kyrka","1973","Haninge"
"http://kulturnav.org/4b631ec8-ea01-45d1-b0e7-e572a5339817","Tureholms slott","1729","Trosa"
"http://kulturnav.org/4e2248a6-65df-4a51-88ad-c73a90f87787","Turning Torso","2001","Malmö"
